"Hole Angular Displacement"
"Time (sec)","Angular Displacement1 (deg)"
5.84666666666675,43.3519999999666
5.85333333333341,40.5279999999667
5.86000000000008,37.7039999999669
5.86666666666675,34.8799999999662
5.87333333333341,32.0559999999663
5.88000000000008,29.2319999999664
5.88666666666675,26.4079999999666
5.89333333333342,23.5839999999659
5.90000000000008,20.759999999966
5.90666666666675,17.9359999999662
5.91333333333342,15.1119999999663
5.92000000000008,12.2879999999656
5.92666666666675,9.46399999996576
5.93333333333342,6.63999999996589
5.94000000000008,3.81599999996603
5.94666666666675,0.991999999966165
5.95333333333342,-1.83200000003451
5.96000000000008,-4.65600000003519
5.96666666666675,-7.48000000003465
5.97333333333342,-10.3040000000349
5.98000000000008,-13.1280000000352
5.98666666666675,-15.9520000000346
5.99333333333342,-18.7760000000349
6.00000000000008,-21.6000000000352
6.00666666666675,-24.4240000000355
6.01333333333342,-27.2480000000349
6.02000000000008,-30.0720000000352
6.02666666666675,-32.8960000000355
6.03333333333342,-35.7200000000357
