"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
3.216,-43.4351738644014
3.22,-43.4922568558521
3.224,-43.5358496988261
3.228,-43.56583260803
3.232,-43.5821231268677
3.236,-43.584676430924
3.24,-43.5734854931165
3.244,-43.5485811095978
3.248,-43.5100317862628
3.252,-43.4579434864928
3.256,-43.3924592415452
3.26,-43.3137586257565
3.264,-43.222057099481
3.268,-43.1176052234123
3.272,-43.0006877486452
3.276,-42.8716225875061
3.28,-42.730759670826
3.284,-42.5784796979267
3.288,-42.4151927861552
3.292,-42.2413370273044
3.296,-42.0573769587213
3.3,-41.8638019573003
3.304,-41.6611245649055
3.308,-41.4498787540394
3.312,-41.2306181427928
3.316,-41.0039141682552
3.32,-40.7703542276398
3.324,-40.5305397963866
3.328,-40.2850845324433
3.332,-40.0346123757883
3.336,-39.7797556520617
3.34,-39.5211531889002
3.344,-39.2594484532402
3.348,-38.9952877174612
3.352,-38.7293182617938
3.356,-38.462186619915
3.36,-38.1945368741097
3.364,-37.9270090057892
3.368,-37.6602373065409
3.372,-37.3948488542339
3.376,-37.1314620580445
3.38,-36.8706852755825
3.384,-36.6131155046238
3.388,-36.3593371512676
3.392,-36.1099208756745
3.396,-35.8654225158842
3.4,-35.6263820895843
3.404,-35.3933228731023
3.408,-35.1667505563305
3.412,-34.9471524717664
3.416,-34.73499689538
3.42,-34.5307324165825
3.424,-34.3347873741992
3.428,-34.1475693550264
3.432,-33.9694647512802
3.436,-33.8008383730432
3.44,-33.6420331116559
3.444,-33.4933696499072
3.448,-33.3551462148394
3.452,-33.2276383689964
3.456,-33.1110988360124
3.46,-33.0057573565557
3.464,-32.9118205708081
3.468,-32.8294719238674
3.472,-32.7588715907133
3.476,-32.7001564176608
3.48,-32.6534398775478
3.484,-32.6188120362519
3.488,-32.5963395285043
3.492,-32.5860655413681
3.496,-32.5880098041555
3.5,-32.6021685839861
3.504,-32.628514686619
3.508,-32.6669974626296
3.512,-32.7175428194338
3.516,-32.7800532400961
3.52,-32.8544078102772
3.524,-32.9404622550838
3.528,-33.0380489879727
3.532,-33.1469771742295
3.536,-33.2670328118796
3.54,-33.3979788332026
3.544,-33.5395552302935
3.548,-33.6914792083552
3.552,-33.8534453705977
3.556,-34.025125938773
3.56,-34.2061710134762
3.564,-34.3962088783923
3.568,-34.5948463526697
3.572,-34.8016691955401
3.576,-35.0162425671948
3.58,-35.2381115497536
3.584,-35.4668017319374
3.588,-35.7018198607674
3.592,-35.9426545632785
3.596,-36.188777140834
3.6,-36.4396424381904
3.604,-36.6946897889632
3.608,-36.953344038611
3.612,-37.2150166454784
3.616,-37.479106859828
3.62,-37.7450029801587
3.624,-38.0120836854423
3.628,-38.2797194412433
3.632,-38.5472739770016
3.636,-38.814105831078
3.64,-39.0795699594881
3.644,-39.3430194035891
3.648,-39.6038070113471
3.652,-39.8612872062028
3.656,-40.1148177969785
3.66,-40.3637618217391
3.664,-40.6074894180352
3.668,-40.8453797115239
3.672,-41.0768227145914
3.676,-41.3012212262889
3.68,-41.5179927246444
3.684,-41.7265712422366
3.688,-41.9264092158018
3.692,-42.1169793006091
3.696,-42.2977761403606
3.7,-42.4683180834806
3.704,-42.6281488368195
3.708,-42.7768390480336
3.712,-42.9139878082026
3.716,-43.0392240666056
3.72,-43.152207949996
3.724,-43.2526319791927
3.728,-43.3402221763258
3.732,-43.4147390566529
3.736,-43.4759784994717
3.74,-43.5237724933127
3.744,-43.5579897512757
3.748,-43.5785361930922
3.752,-43.5853552912292
3.756,-43.5784282791056
3.76,-43.5577742202676
3.764,-43.5234499381127
3.768,-43.4755498065965
3.772,-43.4142054030459
3.776,-43.3395850250408
3.78,-43.251893074043
3.784,-43.1513693091999
3.788,-43.0382879754622
3.792,-42.9129568108399
3.796,-42.7757159382724
3.8,-42.6269366482055
3.804,-42.4670200785371
3.808,-42.2963957991216
3.812,-42.1155203084936
3.816,-41.924875450895
3.82,-41.7249667620452
3.824,-41.5163217523963
3.828,-41.2994881368465
3.832,-41.0750320200536
3.836,-40.8435360465873
3.84,-40.6055975251884
3.844,-40.3618265363617
3.848,-40.1128440324156
3.852,-39.8592799388852
3.856,-39.6017712660228
3.86,-39.340960238732
3.864,-39.0774924529444
3.868,-38.8120150660074
3.872,-38.5451750281677
3.876,-38.2776173617025
3.88,-38.0099834936751
3.884,-37.7429096476838
3.888,-37.4770252993332
3.892,-37.212951699498
3.896,-36.9513004687743
3.9,-36.6926722658308
3.904,-36.4376555316943
3.908,-36.1868253113273
3.912,-35.9407421531988
3.916,-35.699951086912
3.92,-35.4649806783431
3.924,-35.2363421611713
3.928,-35.0145286431422
3.932,-34.8000143849155
3.936,-34.5932541489039
3.94,-34.3946826151145
3.944,-34.2047138606654
3.948,-34.0237408993674
3.952,-33.8521352775289
3.956,-33.6902467219776
3.96,-33.5384028361745
3.964,-33.3969088402415
3.968,-33.2660473507223
3.972,-33.1460781959465
3.976,-33.0372382629704
3.98,-32.9397413722185
3.984,-32.8537781761437
3.988,-32.779516078465
3.992,-32.7170991708147
3.996,-32.6666481839378
4,-32.6282604509275
4.004,-32.6020098803486
4.008,-32.5879469374871
4.012,-32.5860986323745
4.016,-32.5964685136554
4.02,-32.6190366677957
4.024,-32.6537597235668
4.028,-32.7005708621751
4.032,-32.7593798338394
4.036,-32.830072982042
4.04,-32.912513277093
4.044,-33.0065403610408
4.048,-33.1119706063366
4.052,-33.2285971910105
4.056,-33.3561901934343
4.06,-33.4944967100375
4.064,-33.6432409995856
4.068,-33.8021246578462
4.07199999999999,-33.9708268266257
4.07599999999999,-34.1490044412836
4.07999999999999,-34.3362925208924
4.08399999999999,-34.5323045052305
4.08799999999999,-34.736632642752
4.09199999999999,-34.9488484335844
4.09599999999999,-35.1685031314503
4.09999999999999,-35.3951283081997
4.10399999999999,-35.6282364843708
4.10799999999999,-35.8673218288787
4.11199999999999,-36.1118609305473
4.11599999999999,-36.3613136437747
4.11999999999999,-36.6151240101431
4.12399999999999,-36.8727212572602
4.12799999999999,-37.1335208755546
4.13199999999999,-37.3969257731505
4.13599999999999,-37.6623275083145
4.13999999999999,-37.9291075983184
4.14399999999999,-38.1966389028885
